,persons_names,isName
7616,Nobel Litterature,Possible nom
7617,Ray Bradbury,Possible nom
7618,Roald Dahl,Possible nom
7619,Alba Casa,Possible nom
7620,Vidar Norwegian,Possible nom
7621,Vidar Steamer,Possible nom
7622,Vidar Norvegien,Possible nom
7623,Vidar Vapeur,Possible nom
7624,Elisa Hoeberechts,Possible nom
7625,Elise Hoeberechts,Possible nom
7626,Eglantine Griand,Possible nom
7627,Albert Paladini,Possible nom
7628,Geboren Foetus,Improbable
7629,Genesius Papierfabriek,Possible nom
7630,Mieke Manneke,Possible nom
7631,Martine Lejeune,Possible nom
7632,Maurice Rogez,Possible nom
7633,Jules Malou,Possible nom
7634,Ideal Theatre,Possible nom
7635,Apollo Royal,Possible nom
7636,Joly Pierre,Possible nom
7637,Pascal Dombret,Possible nom
7638,Paschal Dombret,Possible nom
7639,Herman Alois,Possible nom
7640,Cohen Dentiste,Improbable
7641,Harris Dentiste,Improbable
7642,Theodore Weerts,Possible nom
7643,Jules Ansiaux,Possible nom
7644,Harris Dents,Possible nom
7645,Hubert Brebart,Possible nom
7646,Harris Prothesiste,Possible nom
7647,Claire Rops,Possible nom
7648,Etienne Morannes,Possible nom
7649,Francois Rosseels,Possible nom
7650,Hubert Conil,Possible nom
7651,Joannes Henricus Simon,Possible nom
7652,Joannes Henricus Simons,Possible nom
7653,Simon Jacobskerk,Possible nom
7654,Albion D,Possible nom
7655,Leon Houbion,Possible nom
7656,Abbe Baelde,Possible nom
7657,Delphine Regnault,Possible nom
7658,Rosine Stoltz,Possible nom
7659,Rosine Stolz,Possible nom
7660,Rosine Stolzt,Possible nom
7661,Victoire Noel,Possible nom
7662,Alexandre Grand-Duc Ii Nicolas,Possible nom
7663,Jack The,Possible nom
7664,Julia De Feyter,Possible nom
7665,Daniel Cordemans,Possible nom
7666,Abbe Boutry,Possible nom
7667,Prudent Boutry,Possible nom
7668,Albert Lecuyer,Possible nom
7669,Albert Lescuyer,Possible nom
7670,Nelson Follet,Possible nom
7671,Valentine Mlle,Possible nom
7672,Mery Pont,Possible nom
7673,Evans Andaluzia,Possible nom
7674,Emma Andaluzia,Possible nom
7675,Emma Evans,Possible nom
7676,Mines Ecole,Possible nom
7677,Edouard Manet Salon,Possible nom
7678,Evans Forestiere,Possible nom
7679,Marie Crout,Possible nom
7680,Marie Cruijt,Possible nom
7681,Marie Krout,Possible nom
7682,Marie Krouth,Possible nom
7683,Marie Kruydt,Possible nom
7684,Nelson Pantomiemen,Possible nom
7685,Nelson Pantomime,Improbable
7686,Nelson Troupe,Possible nom
7687,Albert Nelson Follet,Possible nom
7688,Albert Bailly,Possible nom
7689,Carl Grun,Possible nom
7690,Marie Weerts,Possible nom
7691,Gustave De Meurs,Possible nom
7692,Boma Zimmerdahl,Possible nom
7693,Joseph Square,Possible nom
7694,Jacques Courtois,Possible nom
7695,Louis Jorez,Possible nom
7696,Boma Molin,Possible nom
7697,Maxime Brunfaut,Possible nom
7698,Jean Pierre Raxhon,Possible nom
7699,Jean Raxhon,Possible nom
7700,Pierre Raxhon,Possible nom
7701,John D,Possible nom
7702,Pol De Mont,Possible nom
7703,Marquet Espagnegeorges,Possible nom
7704,Agnes Luig,Possible nom
7705,Jeanne Luig,Possible nom
7706,Claude Georgen,Possible nom
7707,Edgard Georgen,Possible nom
7708,Edgard Marthe Pierre,Possible nom
7709,Edgard Marthe Pierre Claude,Possible nom
7710,Pierre Martheclaude,Possible nom
7711,Jelle Jespers,Possible nom
7712,Arthur De Stoop,Possible nom
7713,Ethel Schmedes,Possible nom
7714,Hakon Ethel Schmedes,Possible nom
7715,Hakon Schmedes,Possible nom
7716,Mischa Elman,Possible nom
7717,Mischa Elman Extase,Possible nom
7718,Lopez Calavar,Possible nom
7719,Lopez Ruy,Possible nom
7720,Raden Saleh,Possible nom
7721,Michel Vieujean,Possible nom
7722,Camille Huysmans,Possible nom
7723,Rik De Man,Possible nom
7724,Neige Dvieille,Possible nom
7725,Neiges Dvieille,Possible nom
7726,Neiges Dysaye,Possible nom
7727,Bolin Retour,Possible nom
7728,Louis Tison,Possible nom
7729,Catherine Colomb,Possible nom
7730,Monique Saint-Helier,Possible nom
7731,Philippe Thijs,Possible nom
7732,Sada Yacco,Possible nom
7733,Flor Van Cauwenbergh,Possible nom
7734,Maria Theresia Wouters,Possible nom
7735,Camile Debal,Possible nom
7736,Jean Blesses,Possible nom
7737,Ivo Michielsen,Possible nom
7738,Yvo Michielsen,Possible nom
7739,Rene Dalvray,Possible nom
7740,Liberale Radicale,Improbable
7741,Eugene Van Den Bossche,Possible nom
7742,Pasquier Trio,Possible nom
7743,Adolphe Dujardin,Possible nom
7744,Jean Baptiste Joseph Wynants,Possible nom
7745,Xaveer Cock,Possible nom
7746,Xaveer De Cock,Possible nom
7747,Leon Suys,Possible nom
7748,Germaine Van Parys,Possible nom
7749,Matthijs Triest,Possible nom
7750,Matthys Triest,Possible nom
7751,Jules Dubois,Possible nom
7752,Bruce Habert,Possible nom
7753,Bruce Harbert,Possible nom
7754,John Richards,Possible nom
7755,Senat Congo,Possible nom
7756,Egmont Civile,Possible nom
7757,Egmont Hoorn,Possible nom
7758,Beatrice Doneux,Possible nom
7759,Victor Gilson,Possible nom
7760,Leopold Place,Possible nom
7761,Sebastien Perche,Possible nom
7762,Napoleon Bonaparte,Possible nom
7763,Angelica Mues,Possible nom
7764,Angelina Mues,Possible nom
7765,Angeline Mues,Possible nom
7766,Angelique Mues,Possible nom
7767,Herman Willy,Possible nom
7768,Herman Ventes,Improbable
7769,Willy Herman,Possible nom
7770,Petronella Bark,Possible nom
7771,Petronella Portland,Possible nom
7772,Gennaro Rubino,Possible nom
7773,Edouard Verheyde,Possible nom
7774,Edouard Verheyden,Possible nom
7775,Gerard Van Den Akker,Possible nom
7776,Victoria Zaal,Possible nom
7777,Benedictus Buns,Possible nom
7778,Achille Hespel,Possible nom
7779,Marissal Maux,Possible nom
7780,Jeannette Zondervan,Possible nom
7781,Wolf Locomobile,Improbable
7782,Moise Wolf,Possible nom
7783,Wolf Boucherie,Possible nom
7784,Wesly Zeligman,Possible nom
7785,Wolff Albert,Possible nom
7786,Arthus Khnopff,Possible nom
7787,Jerome Cock,Possible nom
7788,Arthus Le Roi,Possible nom
7789,Pierre Bruegel,Possible nom
7790,Rene Van Bastelaer,Possible nom
7791,Flora Cinema,Possible nom
7792,Antoine Buffa,Possible nom
7793,Thadee Burgeon,Possible nom
7794,Kind Keizersnede,Possible nom
7795,Kevin Druart,Possible nom
7796,Arminius Sigaren,Possible nom
7797,Petronille Bark,Possible nom
7798,Petronella Schip,Possible nom
7799,Petronella Weymouth,Possible nom
7800,Petronille Weymouth,Possible nom
7801,Petronnella Weymouth,Possible nom
7802,Rene Baedeckers,Possible nom
7803,Petronille Navire,Possible nom
7804,Adele Abrassart,Possible nom
7805,Jaco Fort,Possible nom
7806,Auguste Lariviere,Possible nom
7807,Auguste Orts,Possible nom
7808,Loicq De Lobel,Possible nom
7809,Rene De Lobel,Possible nom
7810,Andre Langard-Dumarceau,Possible nom
7811,Andre Langard-Dumonceau,Possible nom
7812,Frans Van Cauwelaert,Possible nom
7813,Lynx Boekhouder,Possible nom
7814,Lynx Boekhouding,Possible nom
7815,Lynx Schandaal,Possible nom
7816,Andre Langrand-Dumonceau,Possible nom
7817,Andre Lagrand,Possible nom
7818,Andre Lagrand-Dumonceau,Possible nom
7819,Giorgio Saracck,Possible nom
7820,Kiel Cimetiere,Possible nom
7821,Bary Co,Possible nom
7822,Renard Mathot,Possible nom
7823,Florry Rodrigo,Possible nom
7824,Flory Rodrigo,Possible nom
7825,Kees De Doodundefined,Possible nom
7826,Florrie Rodrigo-,Possible nom
7827,Kees De Dood-,Possible nom
7828,Astra Willems,Possible nom
7829,Thomas Elections,Possible nom
7830,Thomas Chateau,Possible nom
7831,Thomas Remy,Possible nom
7832,Thomas Remy Bourgmestre,Possible nom
7833,Petronella Barque,Improbable
7834,Denis De Visscher,Possible nom
7835,Denis De Visser,Possible nom
7836,Henri Groos,Possible nom
7837,Petronille Barque,Improbable
7838,Pierre De Decker,Possible nom
7839,Piet Van Den Akker,Possible nom
7840,Remi Van Den Akker,Possible nom
7841,Garin Berckmans,Possible nom
7842,Georges Melotte,Possible nom
7843,Johnson Figaro,Possible nom
7844,Onder Vreemde,Improbable
7845,Onder Vreemden,Possible nom
7846,Giovanni Sani,Possible nom
7847,Gustave De Man,Possible nom
7848,Leon De Monge,Possible nom
7849,Arthur Crump,Possible nom
7850,Paul Et,Possible nom
7851,Paul Villars,Possible nom
7852,Charlotte De Belgique,Possible nom
7853,Alfred Goethals,Possible nom
7854,Alfred Dupuis,Possible nom
7855,Alfried Goethals,Possible nom
7856,Catherine Pougin,Possible nom
7857,Felix Muelenaere,Possible nom
7858,Stevens Papeterie,Improbable
7859,Lauwers Kolen,Possible nom
7860,Emilie Bronte,Possible nom
7861,Lauwers Begrafenis,Possible nom
7862,Lauwers Begrafenissen,Possible nom
7863,Colin Peintre,Possible nom
7864,Eugene Antoine,Possible nom
7865,Hermann Pollak,Possible nom
7866,Jules Adler,Possible nom
7867,Magie Du Diable,Possible nom
7868,Nelson Antipodiste,Improbable
7869,Nelson Cinematographe,Possible nom
7870,Berthe Busine,Possible nom
7871,Louis Ceusters,Possible nom
7872,Norbert Hougardy,Possible nom
7873,Fred Londres,Possible nom
7874,Fred Passmor,Possible nom
7875,Fred Passmore,Possible nom
7876,Henri Van Dievoet,Possible nom
7877,John Trimmer,Possible nom
7878,Horace Morand,Possible nom
7879,Charles Of,Improbable
7880,Eglantine Plan,Possible nom
7881,Willy Verlinden,Possible nom
7882,Franciscus Lenaerts,Possible nom
7883,Emile Walravens,Possible nom
7884,Lobbe Mai,Possible nom
7885,Jules And,Possible nom
7886,Jules Magny,Possible nom
7887,Cornelis Dood,Possible nom
7888,Onno Brand,Possible nom
7889,Posthumus Prof,Possible nom
7890,Sven Olafson,Possible nom
7891,Hamburg Knoll,Possible nom
7892,Libert Locomobiles,Improbable
7893,Julien Jottrand,Possible nom
7894,Juliette Wytsman,Possible nom
7895,Livinus Coster,Possible nom
7896,Marie Decker,Possible nom
7897,Lente Radio,Possible nom
7898,Symphonie Van Den Arbeid,Possible nom
7899,Charles Sterck,Possible nom
7900,Gaston Charlier,Possible nom
7901,Achille Sacre,Possible nom
7902,Arthur Schauwers,Possible nom
7903,Jules Depauw,Possible nom
7904,Jules De Pauw,Possible nom
7905,Martin Van Geertruyen,Possible nom
7906,Theophile Smekens,Possible nom
7907,Garin Lepoutre,Possible nom
7908,Frederick De Kerckhove,Possible nom
7909,Frederick Van De Kerckhove,Possible nom
7910,Frederique Van De Kerkhove,Possible nom
7911,Malvina Leclercq,Possible nom
7912,Grace A,Possible nom
7913,Chia Chineesch Japan Sino,Possible nom
7914,Sina China,Possible nom
7915,Leon Jouret,Possible nom
7916,Francois Vekemans,Possible nom
7917,Frans Vekemans,Possible nom
7918,Jan Bollen,Possible nom
7919,Peter Benot,Possible nom
7920,Andre Selvais,Possible nom
7921,Pierre Bail,Possible nom
7922,Albert Desenfans,Possible nom
7923,Auguste De Wever,Possible nom
7924,Edouard De Latour,Possible nom
7925,Rubis Radio,Possible nom
7926,Rodolphe De Lexhy,Possible nom
7927,Rodolphe Lexhy,Possible nom
7928,Jacques Piedbeouf,Possible nom
7929,Jacques Piedboeuf,Possible nom
7930,Eeckhout Jacques-Joseph,Possible nom
7931,Jacques Lamoen,Possible nom
7932,Martinus Kocx,Possible nom
7933,Henri Lallemand,Possible nom
7934,Henri Marcette,Possible nom
7935,Louis Jehotte,Possible nom
7936,Sina Chinees,Possible nom
7937,Francisco San,Possible nom
7938,Robert Peel,Possible nom
7939,Antoine Wiertz,Possible nom
7940,Felix Terlinden,Possible nom
7941,Eldo Cinema,Possible nom
7942,Renard Saint Nicolas Grand,Possible nom
7943,Roxy Rue,Possible nom
7944,Nicolas De Myre,Possible nom
7945,Victor Petree,Possible nom
7946,Claire Nol,Possible nom
7947,Ali Klissura,Possible nom
7948,Vlora Bey,Possible nom
7949,Ekrem Vlora,Possible nom
7950,Berthe Crahay,Possible nom
7951,Charles Scharres,Possible nom
7952,Emile Bosquet,Possible nom
7953,Franck Ensemble,Possible nom
7954,Frederic Anspach,Possible nom
7955,Fritz Hoyois,Possible nom
7956,Gaby Altmann,Possible nom
7957,Lisette Vertongen,Possible nom
7958,Louis Lardinois,Possible nom
7959,Nelly Mousset,Possible nom
7960,Paul Marcelle,Possible nom
7961,Raya Birguer,Possible nom
7962,Suzanne Hennebert,Possible nom
7963,Suzanne Yerles,Possible nom
7964,Tomiko Shida,Possible nom
7965,Bertrand Cyclisme,Improbable
7966,Adelin Wauthy,Possible nom
7967,Gaston Jockir,Possible nom
7968,Theophile Van De Woestijne,Possible nom
7969,Theophile Vande,Possible nom
7970,Victor Vande,Possible nom
7971,Joseph Bascourt,Possible nom
7972,Desire Harvengt,Possible nom
7973,Charles Knaeps,Possible nom
7974,Allah Risk,Possible nom
7975,Hortense Trotter,Possible nom
7976,Simon Alos,Possible nom
7977,Rubi M,Possible nom
7978,Ruby Mayres,Possible nom
7979,Emile Gobbe,Possible nom
7980,Jacob Kats,Possible nom
7981,Jean Van Rijswijck,Possible nom
7982,Willem De Mol,Possible nom
7983,Holland Boma,Possible nom
7984,Holland Signal,Possible nom
7985,Felix Delhasse,Possible nom
7986,Amedee Lynen,Possible nom
7987,Nils Ason,Possible nom
7988,Henriette Reine,Possible nom
7989,Remy Boeyen,Possible nom
7990,Petronilla Hornbostel,Possible nom
7991,Petronille Hornbostel,Possible nom
7992,Abbe Bataille,Possible nom
7993,Bertha Boulvin,Possible nom
7994,Oscar Terlinden,Possible nom
7995,Edouard Pierre,Possible nom
7996,Josephine Marthe Pierre,Possible nom
7997,Josephine Pierre,Possible nom
7998,Pierre Josehine,Possible nom
7999,Yvonne Pierre,Possible nom
8000,Pierre Yvonnes,Possible nom
8001,Pierre Edouard,Possible nom
8002,Benoit Pierre,Possible nom
8003,Pierre Benoit,Possible nom
8004,Armand Deperdussin,Possible nom
8005,Aubin Collait,Improbable
8006,Aubin Collart,Possible nom
8007,Hugo Verhulst,Possible nom
8008,Franchoys Claeys,Possible nom
8009,Freddy Troch,Possible nom
8010,Isidoor Troch,Possible nom
8011,Ivonne De Picker,Possible nom
8012,Piet Zwarte,Possible nom
8013,Franchois Claes,Possible nom
8014,Franchois Claeys,Possible nom
8015,David Ricardo,Possible nom
8016,Jean Demais,Possible nom
8017,Jacques Maillebiau,Possible nom
8018,Herman Pollak,Possible nom
8019,Alexandrine Dumas,Possible nom
8020,Alexandrine Marie Dumas,Possible nom
8021,Fernand Gueymard,Possible nom
8022,Alexandra David,Possible nom
8023,David Reclus,Possible nom
8024,Georges Fisse,Possible nom
8025,Charles De Merode,Possible nom
8026,Stein D,Possible nom
8027,Henry De Fiennes,Possible nom
8028,Hector France Johnson,Possible nom
8029,Liberale Vereniging,Possible nom
8030,Mathieu Kessels,Possible nom
8031,Hubert Van Hulle,Possible nom
8032,Auguste Puttemans,Possible nom
8033,Piet Meuwissen,Possible nom
8034,Bonne Source,Possible nom
8035,Louis Pelgrims,Possible nom
8036,Erry Cramer,Possible nom
8037,Bertrand Fuchs,Possible nom
8038,Marie Visse,Possible nom
8039,Collard Studentenprotest,Possible nom
8040,Collard Betoging,Possible nom
8041,Claudine Jaaaaaaaa,Possible nom
8042,Tom Gutt,Possible nom
8043,Godart Meyer,Possible nom
8044,Fanny Kessels,Possible nom
8045,Jules Defay,Possible nom
8046,Weduwe Kessels,Possible nom
8047,Lilja Persson,Possible nom
8048,Lilja Perssonl,Possible nom
8049,Francois Rousseau,Possible nom
8050,Herbert Schramm,Possible nom
8051,Auguste Canon,Possible nom
8052,Christophe Canon,Possible nom
8053,Didier Dupont,Possible nom
8054,Frederick Pelletier,Possible nom
8055,Gisbert Combaz,Possible nom
8056,Leon Spilliaert,Possible nom
8057,Nias Papeterie,Improbable
8058,Olivier Arnould,Possible nom
8059,Nias Papier,Possible nom
8060,Paul Hankar,Possible nom
8061,Paul Kruger,Possible nom
8062,Charlie Et,Possible nom
8063,Holland Andersson,Possible nom
8064,Cesar Lefebvre,Possible nom
8065,Adeline Lefebvre,Possible nom
8066,Julius Holz,Possible nom
8067,Jacques Grandchamp,Possible nom
8068,George Elie,Possible nom
8069,Nicaise George,Possible nom
8070,Enrico Sisti,Possible nom
8071,Blue Light Depot,Possible nom
8072,Alberta Deneffe,Possible nom
8073,Alberta Automobiles,Improbable
8074,Alberta Voitures,Improbable
8075,Borre Heiligen,Possible nom
8076,Maurice Lingy,Possible nom
8077,Ingy Mauricel,Possible nom
8078,Edmond Vandervaren,Possible nom
8079,Willy Mac,Possible nom
8080,Jules De Burlet,Possible nom
8081,Malvina Canari,Possible nom
8082,Robert Sanglier,Possible nom
8083,Charles Lambert Photographe,Possible nom
8084,Benoit Constant Fauconnier,Possible nom
8085,Benoit Fauconier,Possible nom
8086,Benoit Fauconnier,Possible nom
8087,Gilbert Becaud,Possible nom
8088,Johnson Lambert Figaro,Possible nom
8089,Henri Generosite,Possible nom
8090,Henri Paris,Possible nom
8091,Henri Bourgmestre,Improbable
8092,Henri Pas,Possible nom
8093,Olga Benario,Possible nom
8094,Henri Ecoles,Possible nom
8095,Oscar Sweron,Possible nom
8096,Dario Vellozo,Possible nom
8097,Emiel Hullebroeck,Possible nom
8098,Holland Wielrijden,Possible nom
8099,Giuliano Kessels,Possible nom
8100,Julianus Rome,Possible nom
8101,Aimable Desire,Possible nom
8102,Carolina Servais,Possible nom
8103,Dymphna Servais,Possible nom
8104,Elisabeth Servais,Possible nom
8105,Elisabeth Simonis,Possible nom
8106,Elisabeth Simonis-Servais,Possible nom
8107,Henriette Michel,Possible nom
8108,Henriette Simonis,Possible nom
8109,Jules Simonis,Possible nom
8110,Michel Marie-Jose,Possible nom
8111,Michel Simonis,Possible nom
8112,Servais Veuve,Possible nom
8113,Mary Ann,Possible nom
8114,Philips Oppenheim,Possible nom
8115,Virginie Briquet,Possible nom
8116,Holland Sport,Possible nom
8117,Holland Rijwielwet,Possible nom
8118,Alfred De Knyff,Possible nom
8119,Ernest Deprez,Possible nom
8120,Henri And,Possible nom
8121,Hector Hannoteau,Possible nom
8122,Hector Hanoteau,Possible nom
8123,Martin Dom,Possible nom
8124,Martinus Monachus,Possible nom
8125,Holland Sportwereld,Possible nom
8126,Lois Des,Possible nom
8127,Brutus Dillens,Possible nom
8128,Louis Vandecasteele,Possible nom
8129,Louis Van De Casteele,Possible nom
8130,Remo Magny,Possible nom
8131,Marcel Lecomte,Possible nom
8132,Georges Deces,Possible nom
8133,Henri Verstraet,Possible nom
8134,Philippine Artois,Possible nom
8135,Charlie Hebdo,Improbable
8136,Celina Leclaire,Possible nom
8137,Celina Orbaen,Possible nom
8138,Henri Van Gael,Possible nom
8139,Abbe Soury,Possible nom
8140,Pierre Wigny,Possible nom
8141,Leon Vanden Haute,Possible nom
8142,Robert Bores,Possible nom
8143,Jos Albert,Possible nom
8144,Jean Francois Joseph Goffint,Possible nom
8145,Lucien Goffint,Possible nom
8146,Maximilien Goffint,Possible nom
8147,Albert Sacjos,Possible nom
8148,Chris Kalkman,Possible nom
8149,Ferdinand Tiberghien,Possible nom
8150,Francois Tiberghien,Possible nom
8151,Leon Michel-Simonis,Possible nom
8152,Gaspard Sneyers,Possible nom
8153,Wery Sneyers,Possible nom
8154,Lois Qui,Possible nom
8155,Kobe Van Diest,Possible nom
8156,Edouard Samuel,Possible nom
8157,Eugene Samuel,Possible nom
8158,Eugene Samuel-Holeman,Possible nom
8159,Denise Hartog,Possible nom
8160,Pierre Lecat,Possible nom
8161,Oswald And,Possible nom
8162,Camille Vanmarcke,Possible nom
8163,Norin Confo,Possible nom
8164,Emile Gerard,Possible nom
8165,Anita Reyntiens,Possible nom
8166,Guy Reyntiens,Possible nom
8167,Maria Dolfeyn,Possible nom
8168,Pauwels Boeck,Possible nom
8169,Napoleon De Wachter,Possible nom
8170,Napoleon Wachter,Possible nom
8171,Adolphe Hambye,Possible nom
8172,Clothilde Reyntiens,Possible nom
8173,Genevieve Reyntiens,Possible nom
8174,Georges Hambye,Possible nom
8175,Godefroid Deburges,Possible nom
8176,Hippolyte Deburges,Possible nom
8177,Ines Reyntiens,Possible nom
8178,Janssens Deburges,Possible nom
8179,Janssens De Burges,Possible nom
8180,Jean Reyntiens,Possible nom
8181,Leopold Deburges,Possible nom
8182,Louis Deburges,Possible nom
8183,Michel Hambye,Possible nom
8184,Turiaf Descamps,Possible nom
8185,Ynes Reyntiens,Possible nom
8186,Oskar Johansson,Possible nom
8187,Kamer Vertalingenwetboek,Possible nom
8188,Kamer Vertalingwetboek,Possible nom
8189,Leon Losseau,Possible nom
