visitID,Column,unique_id,query_normalised,query_tokens
1339334,21773,21773-1339334,bellecourt,1
1339504,21775,21775-1339504,ziegesar,1
1339689,21776,21776-1339689,léon guinotte,2
1339722,21777,21777-1339722,aviateur génie,2
1339722,21778,21778-1339722,lumeystraat,1
1339722,21780,21780-1339722,rousseaux marie,2
1339722,21779,21779-1339722,raucq,1
1339722,21781,21781-1339722,scarniet,1
1339792,21782,21782-1339792,albertville,1
1339792,21783,21783-1339792,shinkakasa,1
1339977,21784,21784-1339977,autodrome,1
1339977,21785,21785-1339977,autodrome avus,2
1339977,21786,21786-1339977,autodrome berlin,2
1339988,21787,21787-1339988,tasseel,1
1340134,21788,21788-1340134,kouzmine,1
1340134,21789,21789-1340134,kusmin,1
1340249,21790,21790-1340249,scala bruxelles,2
1340249,21791,21791-1340249,theatre scala,2
1340254,21792,21792-1340254,hoeylaert,1
1340254,21793,21793-1340254,sohie,1
1340273,21794,21794-1340273,jassogne,1
1340568,21795,21795-1340568,delarge schmeling,2
1340568,21796,21796-1340568,delarge schmelling,2
1340568,21797,21797-1340568,duitschland olympiade,2
1340568,21798,21798-1340568,fernand delarge,2
1340624,21799,21799-1340624,aviateur génie,2
1340772,21800,21800-1340772,pasen,1
1340878,21803,21803-1340878,parys,1
1340878,21801,21801-1340878,lamartine,1
1340878,21802,21802-1340878,onoz,1
1340884,21804,21804-1340884,monument congo,2
1340884,21805,21805-1340884,pionniers congo,2
1340884,21806,21806-1340884,thomas vinçotte,2
1340912,21807,21807-1340912,koten,1
1341187,21808,21808-1341187,asiadok,1
1341361,21809,21809-1341361,panoven,1
1341361,21810,21810-1341361,schulen,1
1341367,21811,21811-1341367,maroc,1
1341641,21812,21812-1341641,parys,1
1341688,21813,21813-1341688,vrancken,1
1341798,21814,21814-1341798,la sécheresse anormale que nous avons subie,7
1341799,21817,21817-1341799,landelies,1
1341799,21818,21818-1341799,landeliess,1
1341799,21815,21815-1341799,badot,1
1341799,21816,21816-1341799,cossiaux,1
1341809,21819,21819-1341809,chanly,1
1341809,21820,21820-1341809,durigneux,1
1341842,21822,21822-1341842,agrappe médaille,2
1341842,21821,21821-1341842,agrappe 1879,2
1341866,21823,21823-1341866,wenduyne,1
1342011,21824,21824-1342011,bulletijn,1
1342011,21825,21825-1342011,carnotplaats,1
1342011,21827,21827-1342011,migrainine,1
1342011,21828,21828-1342011,ribeauville,1
1342011,21829,21829-1342011,stadsnieuws,1
1342011,21826,21826-1342011,gyseghem,1
1342047,21830,21830-1342047,angleterre,1
1342047,21832,21832-1342047,édouard vii,2
1342047,21831,21831-1342047,paris,1
1342120,21834,21834-1342120,delarue,1
1342120,21833,21833-1342120,de vogelaere,2
1342120,21836,21836-1342120,halleux,1
1342120,21837,21837-1342120,vleijrick,1
1342120,21838,21838-1342120,vleyrick,1
1342120,21839,21839-1342120,wagemans,1
1342120,21835,21835-1342120,haeck,1
1342120,21840,21840-1342120,wittouck,1
1342371,21841,21841-1342371,valerie,1
1342513,21842,21842-1342513,de surgeloose,2
1342513,21843,21843-1342513,dickelvenne,1
1342513,21844,21844-1342513,verstraeten dickelvenne,2
1342513,21845,21845-1342513,vlaeminck,1
1342513,21846,21846-1342513,vlaeminck henri,2
1342568,21847,21847-1342568,artan,1
1342686,21848,21848-1342686,billard,1
1342806,21849,21849-1342806,blanke negerin,2
1342806,21850,21850-1342806,negresse blanche,2
1343042,21851,21851-1343042,congo parrain,2
1343042,21852,21852-1343042,parrainage + royal + congo,5
1343043,21853,21853-1343043,cossiaux,1
1343043,21854,21854-1343043,libouton,1
1343065,21855,21855-1343065,le congrès progressiste,3
1343085,21856,21856-1343085,restaurant vénitien,2
1343085,21857,21857-1343085,venitien liége,2
1343193,21858,21858-1343193,fourmois campine,2
1343193,21859,21859-1343193,roffiaen campine,2
1343193,21860,21860-1343193,roffiaen genck,2
1343548,21861,21861-1343548,denolf,1
1343548,21862,21862-1343548,emile trognee,2
1343548,21864,21864-1343548,thirimont,1
1343548,21865,21865-1343548,thirimont trognee,2
1343548,21866,21866-1343548,trognee,1
1343548,21867,21867-1343548,trognee trompette,2
1343548,21863,21863-1343548,emile trognée,2
1343548,21868,21868-1343548,trognée,1
1343557,21869,21869-1343557,podevijn,1
1343575,21871,21871-1343575,goffin isidore,2
1343575,21870,21870-1343575,goffin,1
1343575,21872,21872-1343575,isidore goffin,2
1343738,21874,21874-1343738,sport-grand-reng,1
1343738,21873,21873-1343738,grand-reng,1
1343780,21875,21875-1343780,libouton,1
1343799,21876,21876-1343799,parys,1
1344054,21877,21877-1344054,d,1
1344157,21879,21879-1344157,rognac,1
1344157,21878,21878-1344157,libouton,1
1344214,21880,21880-1344214,hoeylaert,1
1344214,21881,21881-1344214,sohie,1
1344306,21883,21883-1344306,witte negerin,2
1344306,21882,21882-1344306,negresse blanche,2
1344325,21884,21884-1344325,lambert bernard nécrologie,3
1344460,21885,21885-1344460,chercq,1
1344460,21888,21888-1344460,prime macon,2
1344460,21886,21886-1344460,fontaine-l,1
1344460,21887,21887-1344460,macon,1
1344502,21889,21889-1344502,knesselaer,1
1344545,21891,21891-1344545,ronslé,1
1344545,21890,21890-1344545,lovendegem,1
1344751,21892,21892-1344751,verspagen,1
1344768,21893,21893-1344768,lateau,1
1345045,21894,21894-1345045,chazaren,1
1345045,21895,21895-1345045,joodse boycot,2
1345058,21896,21896-1345058,boxho,1
1345058,21897,21897-1345058,cabay,1
1345058,21900,21900-1345058,dams,1
1345058,21901,21901-1345058,godard,1
1345058,21902,21902-1345058,jacques muller,2
1345058,21903,21903-1345058,lebon,1
1345058,21904,21904-1345058,mozin,1
1345058,21905,21905-1345058,muller,1
1345058,21906,21906-1345058,thimister,1
1345058,21907,21907-1345058,vanorbeek,1
1345058,21908,21908-1345058,wiggers,1
1345058,21909,21909-1345058,willem carolus,2
1345058,21898,21898-1345058,cardol,1
1345058,21899,21899-1345058,carolus,1
1345092,21910,21910-1345092,parys,1
1345107,21914,21914-1345107,"liljedahl, congo",2
1345107,21911,21911-1345107,hultberg,1
1345107,21912,21912-1345107,liljedahl,1
1345107,21913,21913-1345107,"liljedahl,",1
1345548,21915,21915-1345548,aanslag rumpst,2
1345548,21917,21917-1345548,paasfeest rumst,2
1345548,21918,21918-1345548,paasfeest terhagen,2
1345548,21919,21919-1345548,pasen rumst,2
1345548,21920,21920-1345548,rumpst pasen,2
1345548,21921,21921-1345548,rumst goede vrijdag,3
1345548,21922,21922-1345548,terhaegen paasfeest,2
1345548,21923,21923-1345548,terhaegen paaszondag,2
1345548,21924,21924-1345548,terhaegen pasen,2
1345548,21925,21925-1345548,terhagen pasen,2
1345548,21926,21926-1345548,vlag halfstok,2
1345548,21927,21927-1345548,vlag halfstok rumst,3
1345548,21928,21928-1345548,vlag halfstok terhagen,3
1345548,21916,21916-1345548,aanslag rumst,2
1345707,21929,21929-1345707,baerle le duc,3
1345707,21930,21930-1345707,stavelot tunnel,2
1345711,21931,21931-1345711,parys,1
1345731,21932,21932-1345731,d,1
1345742,21933,21933-1345742,godeau,1
1345799,21934,21934-1345799,eetvelde,1
1345799,21937,21937-1345799,hamburg,1
1345799,21939,21939-1345799,margate,1
1345799,21940,21940-1345799,nederduitsche,1
1345799,21943,21943-1345799,typos,1
1345799,21935,21935-1345799,gyseghem,1
1345799,21936,21936-1345799,gyzegem,1
1345799,21938,21938-1345799,impe,1
1345799,21941,21941-1345799,ribeauville,1
1345799,21942,21942-1345799,smeets,1
1345877,21944,21944-1345877,bessarabie,1
1346087,21945,21945-1346087,liezele,1
1346218,21946,21946-1346218,d,1
1346221,21947,21947-1346221,august cuyck,2
1346221,21949,21949-1346221,prosper verheyden,2
1346221,21948,21948-1346221,berchem,1
1346297,21950,21950-1346297,baillard,1
1346297,21951,21951-1346297,docquier,1
1346297,21952,21952-1346297,jollain,1
1346445,21955,21955-1346445,schipbreuk zwerver,2
1346445,21953,21953-1346445,collins,1
1346445,21954,21954-1346445,schipbreuk,1
1346445,21956,21956-1346445,w. collins,2
1346820,21957,21957-1346820,couillet,1
1347066,21958,21958-1347066,hirrlinger,1
1347198,21959,21959-1347198,lecourt,1
1347198,21960,21960-1347198,servite,1
1347237,21961,21961-1347237,lambert bernard,2
1347273,21962,21962-1347273,hestre,1
1347273,21963,21963-1347273,la hestre,2
1347387,21964,21964-1347387,pengwern,1
1347387,21965,21965-1347387,troelstra,1
1347493,21966,21966-1347493,adolphe dechamps,2
1347743,21967,21967-1347743,brackelaire,1
1347759,21968,21968-1347759,dijle rumpst,2
1347759,21969,21969-1347759,rumst dijle,2
1347942,21970,21970-1347942,vinçotte,1
1348257,21971,21971-1348257,la grève de manage,4
1348257,21972,21972-1348257,manage,1
1348257,21973,21973-1348257,manage élections communales,3
1348280,21974,21974-1348280,hoeylaert,1
1348498,21975,21975-1348498,alphen hollande,2
1348498,21976,21976-1348498,hendrickx louvain,2
1348498,21977,21977-1348498,klaessen,1
1348498,21978,21978-1348498,staekenborg,1
1348554,21979,21979-1348554,haller,1
1348554,21980,21980-1348554,ziegesar,1
1348789,21981,21981-1348789,chazaren,1
1348835,21982,21982-1348835,bessarabie,1
1349056,21983,21983-1349056,hossche hosschius,2
1349056,21984,21984-1349056,juste lipse,2
1349056,21985,21985-1349056,latin,1
1349056,21986,21986-1349056,walle wallius,2
1349056,21987,21987-1349056,wallius,1
1349196,21988,21988-1349196,gillion,1
1349302,21989,21989-1349302,bessarabie,1
1349332,21990,21990-1349332,ronde van vlaanderen 1950,4
1349517,21992,21992-1349517,sprimont,1
1349517,21991,21991-1349517,d,1
1349609,21993,21993-1349609,daguerre,1
1349691,21994,21994-1349691,beanus,1
1349691,21995,21995-1349691,guillaume verbeeck,2
1349691,21996,21996-1349691,néo-latin néolatin,2
1349691,21997,21997-1349691,néo-latin néolatin neolatin neo latin,5
1349851,22000,22000-1349851,mondez,1
1349851,22002,22002-1349851,portraits photographiques,2
1349851,21998,21998-1349851,daguerre,1
1349851,21999,21999-1349851,geruzet,1
1349851,22001,22001-1349851,photographe,1
1349914,22003,22003-1349914,alose,1
1349914,22004,22004-1349914,saumon de meuse,3
1349975,22005,22005-1349975,bossche conseiller mariage,3
1349975,22006,22006-1349975,bossche constantinople,2
1349975,22007,22007-1349975,bossche diplomate constantinople,3
1349975,22008,22008-1349975,bossche mariage constantinople,3
1349975,22009,22009-1349975,bossche marriage,2
1349975,22010,22010-1349975,bossche marriage conseiller,3
1349975,22011,22011-1349975,bossche marriage constantinople,3
1349975,22012,22012-1349975,bossche marriage diplomate,3
1349975,22013,22013-1349975,bossche turque,2
1349975,22014,22014-1349975,bossche turque diplomate,3
1349975,22015,22015-1349975,bossche turque marriage,3
1349975,22016,22016-1349975,ikbal,1
1350197,22017,22017-1350197,de pillecyn,2
1350197,22019,22019-1350197,rené verbeeck,2
1350197,22020,22020-1350197,verbeeck,1
1350197,22018,22018-1350197,pillecyn,1
1350323,22021,22021-1350323,adenauer,1
1350359,22022,22022-1350359,brasserie danhaive,2
1350421,22023,22023-1350421,eulenburg,1
1350425,22024,22024-1350425,hoeylaert,1
1350550,22025,22025-1350550,saumon de meuse,3
1350759,22026,22026-1350759,argentinita,1
1350759,22027,22027-1350759,carmencita,1
1350759,22028,22028-1350759,chant andalou,2
1350759,22029,22029-1350759,danseuse andalouse,2
1350759,22030,22030-1350759,danseuse espagnole,2
1350759,22031,22031-1350759,flamenco,1
1350759,22032,22032-1350759,franconetti,1
1350759,22033,22033-1350759,pepa vargas,2
1350759,22034,22034-1350759,silverio,1
1350759,22035,22035-1350759,zapateado,1
1351062,22036,22036-1351062,aviateurs,1
1351062,22037,22037-1351062,caters,1
1351377,22038,22038-1351377,houdart gillet,2
1351548,22044,22044-1351548,haller von ziegesar,3
1351548,22042,22042-1351548,h. van bergen,3
1351548,22040,22040-1351548,emiel bergen,2
1351548,22041,22041-1351548,emiel van bergen,3
1351548,22039,22039-1351548,e. van bergen,3
1351548,22043,22043-1351548,haller,1
1351548,22045,22045-1351548,van bergen,2
1351548,22046,22046-1351548,ziegesar,1
1351794,22048,22048-1351794,sara meljado,2
1351794,22047,22047-1351794,championnat féminin,2
1351794,22049,22049-1351794,sarah meljado,2
1351858,22050,22050-1351858,borso di carmianti,3
1351858,22051,22051-1351858,legion etrangere,2
1351859,22053,22053-1351859,rue terre des pauvres,4
1351859,22054,22054-1351859,terre des pauvres,3
1351859,22052,22052-1351859,d,1
1351866,22055,22055-1351866,bessarabie,1
1351912,22056,22056-1351912,baerle,1
1351930,22057,22057-1351930,servais,1
1351958,22058,22058-1351958,lafont,1
1351958,22059,22059-1351958,milanollo,1
1351958,22060,22060-1351958,servais,1
1352089,22062,22062-1352089,edward detiege,2
1352089,22061,22061-1352089,berchem,1
1352206,22063,22063-1352206,imprimerie meurice,2
1352206,22065,22065-1352206,liverpool molenbeek,2
1352206,22066,22066-1352206,meurice typographe,2
1352206,22067,22067-1352206,rue de liverpool,3
1352206,22064,22064-1352206,liverpool,1
1352369,22068,22068-1352369,servais,1
1352383,22069,22069-1352383,thonon jules,2
1352443,22071,22071-1352443,zoölogisch,1
1352443,22070,22070-1352443,hubbard,1
1352446,22072,22072-1352446,berchem,1
1352472,22073,22073-1352472,cyclisme sombreffe,2
1352472,22074,22074-1352472,sombreffe,1
1352591,22075,22075-1352591,westmann,1
1352606,22076,22076-1352606,auderghem,1
1352624,22078,22078-1352624,baerle-duc,1
1352624,22079,22079-1352624,note hollandaise contrebande,3
1352624,22080,22080-1352624,note officieuse hollandaise,3
1352624,22077,22077-1352624,baerle,1
1352709,22081,22081-1352709,demoulin,1
1352928,22082,22082-1352928,meerbergen,1
1352928,22083,22083-1352928,meerbergen florent,2
1352928,22084,22084-1352928,meerbergen paulus,2
1353043,22085,22085-1353043,bessarabie,1
1353056,22086,22086-1353056,peirsegael,1
1353056,22087,22087-1353056,westerhoff,1
1353139,22088,22088-1353139,delville,1
1353208,22089,22089-1353208,zinnicq,1
1353544,22090,22090-1353544,championnat féminin,2
1353874,22091,22091-1353874,zomertijd,1
1353915,22092,22092-1353915,baerle télégraphie,2
1353992,22093,22093-1353992,anna dewez,2
1353992,22095,22095-1353992,bothey,1
1353992,22096,22096-1353992,dewez,1
1353992,22100,22100-1353992,théo parys,2
1353992,22094,22094-1353992,bengesco,1
1353992,22097,22097-1353992,lamartine,1
1353992,22098,22098-1353992,onoz,1
1353992,22099,22099-1353992,parys,1
1354076,22101,22101-1354076,hennep,1
1354624,22102,22102-1354624,berthem,1
1354624,22103,22103-1354624,schuer,1
1354624,22104,22104-1354624,schuer berthem,2
1354624,22105,22105-1354624,schuer enfant,2
1354624,22106,22106-1354624,schuer infanticide,2
1354652,22107,22107-1354652,baus,1
1354663,22110,22110-1354663,hermann debroux,2
1354663,22111,22111-1354663,oudergem,1
1354663,22108,22108-1354663,auderghem,1
1354663,22109,22109-1354663,debroux,1
1354913,22112,22112-1354913,chazaren,1
1355112,22113,22113-1355112,frank simon,2
1355128,22114,22114-1355128,mariage grube percy,3
1355195,22115,22115-1355195,florent,1
1355195,22116,22116-1355195,vandervoot,1
1355420,22117,22117-1355420,comtesse de flandre,3
1355420,22118,22118-1355420,comtesse flandre,2
1355420,22120,22120-1355420,flandre,1
1355420,22119,22119-1355420,d,1
1355448,22121,22121-1355448,leeuwematch,1
1355448,22122,22122-1355448,leeuwenmatch,1
1355467,22123,22123-1355467,hoeylaert,1
1355501,22125,22125-1355501,gustave vandenpeereboom,2
1355501,22124,22124-1355501,chatteleyn,1
1355653,22126,22126-1355653,anguille,1
1355653,22127,22127-1355653,anguille ourthe,2
1355988,22128,22128-1355988,leonie sioen,2
1356003,22129,22129-1356003,stoclet,1
1356066,22130,22130-1356066,apprenti,1
1356066,22132,22132-1356066,etablissement photographique,2
1356066,22133,22133-1356066,pour servir,2
1356066,22134,22134-1356066,quinzaine d,2
1356066,22131,22131-1356066,brackelaire,1
1356067,22136,22136-1356067,carstair bellecourt,2
1356067,22135,22135-1356067,bellecourt,1
1356231,22137,22137-1356231,automobiel koning leopold,3
1356231,22138,22138-1356231,automobiel leopold ii,3
1356233,22139,22139-1356233,jan de bie,3
1356233,22140,22140-1356233,maca,1
1356354,22141,22141-1356354,baert,1
1356561,22142,22142-1356561,meurtre rituel,2
1356561,22143,22143-1356561,meurtre rituel munkacsy,3
1356561,22145,22145-1356561,munkacsy protesté,2
1356561,22144,22144-1356561,meurtre rituel munkácsy,3
1356586,22146,22146-1356586,demetrius boulger,2
1356644,22147,22147-1356644,beukendreef,1
1356644,22148,22148-1356644,esschen,1
1356644,22149,22149-1356644,esschendreef,1
1356644,22150,22150-1356644,lindendreef,1
1356644,22151,22151-1356644,ten broeke,2
1356644,22152,22152-1356644,wippelgem,1
1356685,22153,22153-1356685,bordtennis,1
1356685,22155,22155-1356685,bourquin constant,2
1356685,22156,22156-1356685,bourquin valentin,2
1356685,22157,22157-1356685,gossima,1
1356685,22160,22160-1356685,pingpong,1
1356685,22161,22161-1356685,table tennis,2
1356685,22154,22154-1356685,bourquin,1
1356685,22158,22158-1356685,ludarva,1
1356685,22159,22159-1356685,ping pong,2
1356836,22163,22163-1356836,fouillot verstraeten,2
1356836,22165,22165-1356836,gillain chenois,2
1356836,22166,22166-1356836,gillain peintre,2
1356836,22167,22167-1356836,gillain rue terre des pauvres,5
1356836,22168,22168-1356836,gillain terre pauvres,3
1356836,22162,22162-1356836,fouillot oscar,2
1356836,22164,22164-1356836,gillain,1
1356836,22169,22169-1356836,louis gillain,2
1356836,22170,22170-1356836,oscar fouillot,2
1356836,22171,22171-1356836,rue terre des pauvres,4
1356858,22172,22172-1356858,chazaren,1
1357007,22173,22173-1357007,meurtre rituel,2
1357060,22174,22174-1357060,bougard,1
1357060,22175,22175-1357060,manage,1
1357123,22176,22176-1357123,immigration polonaise,2
1357182,22177,22177-1357182,bessarabie,1
1357318,22178,22178-1357318,d,1
1357490,22179,22179-1357490,de smet serskamp,3
1357490,22180,22180-1357490,smet cherskamp,2
1357490,22181,22181-1357490,smet serskamp,2
1357765,22182,22182-1357765,elsa ruegger,2
1357884,22184,22184-1357884,criqillion,1
1357884,22185,22185-1357884,marcou baruch,2
1357884,22183,22183-1357884,berchem,1
1357937,22187,22187-1357937,tiberghien,1
1357937,22186,22186-1357937,paul tiberghien,2
1358325,22189,22189-1358325,"impe,lede",1
1358325,22190,22190-1358325,lede,1
1358325,22188,22188-1358325,impe,1
1358332,22191,22191-1358332,crime rituel munkacsy,3
1358332,22193,22193-1358332,meurtre rituel munckacsy,3
1358332,22195,22195-1358332,rituel munkacsy,2
1358332,22192,22192-1358332,meurtre rituel,2
